ID,Chain,Protein_Type,Protein_ResID,Lipid_Type,Lipid_ResID,#Frames,Fraction_Frames,Temperature(K),Substrate?
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,711,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,CDL2,820,852,0.011833169,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,CDL2,940,440,0.006111026,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,CDL2,791,153,0.00212497,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,CDL2,726,308,0.004277718,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,CDL2,945,6,8.33E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,CDL2,982,123,0.00170831,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,785,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,981,12,0.000166664,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,884,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,790,21,0.000291663,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,903,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,825,18,0.000249997,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,942,22,0.000305551,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,758,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,974,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,778,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,876,42,0.000583325,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,763,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,869,89,0.001236094,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,815,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,864,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPG,917,31,0.00043055,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,985,18,0.000249997,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,955,43,0.000597214,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,717,52,0.000722212,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,796,15,0.00020833,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,871,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,881,4,5.56E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,991,7,9.72E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,855,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,779,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,863,12,0.000166664,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,854,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,979,7,9.72E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,952,50,0.000694435,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,927,37,0.000513882,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,743,10,0.000138887,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,784,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,885,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,797,37,0.000513882,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,907,49,0.000680546,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,843,16,0.000222219,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,909,37,0.000513882,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,746,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,813,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,987,32,0.000444438,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,972,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,861,13,0.000180553,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,792,16,0.000222219,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,817,17,0.000236108,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,922,37,0.000513882,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,724,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,712,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,807,69,0.00095832,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,992,44,0.000611103,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,745,7,9.72E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,802,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,152,POPE,938,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1091,4,5.56E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1110,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1219,4,5.56E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1220,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1080,275,0.003819391,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1009,6,8.33E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1210,221,0.003069402,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1077,59,0.000819433,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1014,20,0.000277774,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1083,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1223,175,0.002430522,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1279,25,0.000347217,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1274,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1193,85,0.001180539,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1038,77,0.00106943,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1102,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,996,65,0.000902765,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1061,145,0.002013861,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1079,99,0.001374981,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1004,22,0.000305551,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1260,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1155,4,5.56E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1030,10,0.000138887,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1094,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1211,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1062,199,0.002763851,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1078,74,0.001027764,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1047,134,0.001861085,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1073,7,9.72E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1024,33,0.000458327,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1207,165,0.002291635,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1179,151,0.002097193,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1278,19,0.000263885,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1184,40,0.000555548,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1065,6,8.33E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1235,12,0.000166664,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1196,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1046,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1005,364,0.005055485,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1040,98,0.001361092,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1006,23,0.00031944,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1168,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,CDL2,1082,130,0.00180553,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,CDL2,1238,161,0.00223608,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1069,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1054,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1015,8,0.00011111,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1201,55,0.000763878,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1060,22,0.000305551,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1283,157,0.002180525,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1231,137,0.001902751,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1127,29,0.000402772,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1218,15,0.00020833,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1244,25,0.000347217,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1242,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1003,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1037,91,0.001263871,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1029,103,0.001430536,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1063,44,0.000611103,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1230,111,0.001541645,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,999,14,0.000194442,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1160,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1261,126,0.001749976,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPG,1284,37,0.000513882,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1246,4,5.56E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1107,33,0.000458327,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1053,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1158,15,0.00020833,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1120,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1051,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1145,44,0.000611103,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1170,13,0.000180553,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1034,19,0.000263885,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1164,13,0.000180553,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1159,6,8.33E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1224,63,0.000874988,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1119,230,0.0031944,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1056,14,0.000194442,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1095,127,0.001763864,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1089,68,0.000944431,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1039,132,0.001833308,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1045,20,0.000277774,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1064,28,0.000388883,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1229,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1265,72,0.000999986,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1153,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1099,12,0.000166664,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1165,18,0.000249997,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,GLN,176,POPE,1087,145,0.002013861,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,LYS,181,POPE,1246,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,186,POPE,1068,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,186,POPE,1072,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,ARG,186,POPE,1239,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1148,14,0.000194442,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1070,44,0.000611103,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1091,20,0.000277774,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1262,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1134,17,0.000236108,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1247,39,0.000541659,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1248,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1113,66,0.000916654,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1079,6,8.33E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1086,48,0.000666657,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1111,7,9.72E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1251,15,0.00020833,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1014,236,0.003277732,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1072,117,0.001624977,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1028,26,0.000361106,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1033,94,0.001305537,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1279,77,0.00106943,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1193,28,0.000388883,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1081,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1183,27,0.000374995,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1259,30,0.000416661,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1061,42,0.000583325,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1242,99,0.001374981,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1108,40,0.000555548,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1009,95,0.001319426,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1114,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1130,4,5.56E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1004,6,8.33E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1099,27,0.000374995,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1026,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1062,54,0.00074999,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1155,147,0.002041638,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1225,8,0.00011111,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1179,27,0.000374995,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1151,79,0.001097207,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1214,13,0.000180553,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1058,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1094,52,0.000722212,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1177,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1189,112,0.001555534,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1156,188,0.002611075,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1173,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1030,159,0.002208303,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1125,17,0.000236108,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1171,29,0.000402772,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1059,83,0.001152762,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1162,4,5.56E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1196,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1209,20,0.000277774,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1069,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1271,50,0.000694435,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1065,8,0.00011111,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1269,38,0.00052777,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1103,19,0.000263885,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1046,20,0.000277774,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1075,18,0.000249997,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1005,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1278,7,9.72E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1085,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1168,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1200,26,0.000361106,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1184,15,0.00020833,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,CDL2,1082,512,0.007111012,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,CDL2,1043,519,0.007208233,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1163,25,0.000347217,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1015,14,0.000194442,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1268,8,0.00011111,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1054,57,0.000791656,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,CDL2,1031,5271,0.073207317,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1109,49,0.000680546,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1202,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1052,7,9.72E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1060,4,5.56E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1144,14,0.000194442,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1283,62,0.000861099,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,995,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1098,136,0.001888863,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1064,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1106,8,0.00011111,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1218,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1037,81,0.001124984,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1165,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1263,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1083,19,0.000263885,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1231,40,0.000555548,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1013,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1284,32,0.000444438,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1201,177,0.002458299,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1266,9,0.000124998,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1006,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1230,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1029,14,0.000194442,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1022,54,0.00074999,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1048,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1170,33,0.000458327,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1175,25,0.000347217,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1261,4,5.56E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1141,12,0.000166664,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPG,1071,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1002,7,9.72E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1157,13,0.000180553,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1264,38,0.00052777,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1001,82,0.001138873,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1246,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1154,44,0.000611103,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1107,70,0.000972209,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1210,121,0.001680532,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1057,3,4.17E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1182,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1051,6,8.33E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1034,5,6.94E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1161,14,0.000194442,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1017,10,0.000138887,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1258,1,1.39E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1267,96,0.001333315,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1090,63,0.000874988,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1036,129,0.001791642,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1224,130,0.00180553,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1145,164,0.002277746,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1021,212,0.002944404,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1121,41,0.000569437,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1112,16,0.000222219,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1135,46,0.00063888,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1229,55,0.000763878,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1143,62,0.000861099,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1181,2,2.78E-05,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1207,64,0.000888877,303.15,Yes
HlyB Closed Coarse Grain Repeat,A,SER,189,POPE,1067,37,0.000513882,303.15,Yes
